CHNCXR_0001_0_0.png,0
CHNCXR_0002_0_1.png,0
CHNCXR_0003_0_2.png,0
CHNCXR_0004_0_3.png,0
CHNCXR_0005_0_4.png,0
CHNCXR_0006_0_5.png,0
CHNCXR_0007_0_6.png,0
CHNCXR_0009_0_7.png,0
CHNCXR_0010_0_8.png,0
CHNCXR_0013_0_9.png,0
CHNCXR_0014_0_10.png,0
CHNCXR_0015_0_11.png,0
CHNCXR_0016_0_12.png,0
CHNCXR_0017_0_13.png,0
CHNCXR_0018_0_14.png,0
CHNCXR_0019_0_15.png,0
CHNCXR_0021_0_16.png,0
CHNCXR_0023_0_17.png,0
CHNCXR_0024_0_18.png,0
CHNCXR_0025_0_19.png,0
CHNCXR_0026_0_20.png,0
CHNCXR_0028_0_21.png,0
CHNCXR_0029_0_22.png,0
CHNCXR_0030_0_23.png,0
CHNCXR_0032_0_24.png,0
CHNCXR_0034_0_25.png,0
CHNCXR_0035_0_26.png,0
CHNCXR_0037_0_27.png,0
CHNCXR_0038_0_28.png,0
CHNCXR_0039_0_29.png,0
CHNCXR_0040_0_30.png,0
CHNCXR_0041_0_31.png,0
CHNCXR_0043_0_32.png,0
CHNCXR_0044_0_33.png,0
CHNCXR_0045_0_34.png,0
CHNCXR_0046_0_35.png,0
CHNCXR_0047_0_36.png,0
CHNCXR_0048_0_37.png,0
CHNCXR_0049_0_38.png,0
CHNCXR_0050_0_39.png,0
CHNCXR_0052_0_40.png,0
CHNCXR_0053_0_41.png,0
CHNCXR_0054_0_42.png,0
CHNCXR_0055_0_43.png,0
CHNCXR_0056_0_44.png,0
CHNCXR_0057_0_45.png,0
CHNCXR_0058_0_46.png,0
CHNCXR_0059_0_47.png,0
CHNCXR_0060_0_48.png,0
CHNCXR_0062_0_49.png,0
CHNCXR_0063_0_50.png,0
CHNCXR_0065_0_51.png,0
CHNCXR_0066_0_52.png,0
CHNCXR_0067_0_53.png,0
CHNCXR_0068_0_54.png,0
CHNCXR_0069_0_55.png,0
CHNCXR_0070_0_56.png,0
CHNCXR_0071_0_57.png,0
CHNCXR_0072_0_58.png,0
CHNCXR_0073_0_59.png,0
CHNCXR_0074_0_60.png,0
CHNCXR_0075_0_61.png,0
CHNCXR_0076_0_62.png,0
CHNCXR_0077_0_63.png,0
CHNCXR_0080_0_64.png,0
CHNCXR_0084_0_65.png,0
CHNCXR_0085_0_66.png,0
CHNCXR_0086_0_67.png,0
CHNCXR_0088_0_68.png,0
CHNCXR_0089_0_69.png,0
CHNCXR_0090_0_70.png,0
CHNCXR_0091_0_71.png,0
CHNCXR_0092_0_72.png,0
CHNCXR_0093_0_73.png,0
CHNCXR_0094_0_74.png,0
CHNCXR_0096_0_75.png,0
CHNCXR_0097_0_76.png,0
CHNCXR_0098_0_77.png,0
CHNCXR_0099_0_78.png,0
CHNCXR_0100_0_79.png,0
CHNCXR_0101_0_80.png,0
CHNCXR_0102_0_81.png,0
CHNCXR_0103_0_82.png,0
CHNCXR_0104_0_83.png,0
CHNCXR_0105_0_84.png,0
CHNCXR_0107_0_85.png,0
CHNCXR_0108_0_86.png,0
CHNCXR_0109_0_87.png,0
CHNCXR_0111_0_88.png,0
CHNCXR_0112_0_89.png,0
CHNCXR_0114_0_90.png,0
CHNCXR_0115_0_91.png,0
CHNCXR_0117_0_92.png,0
CHNCXR_0119_0_93.png,0
CHNCXR_0120_0_94.png,0
CHNCXR_0121_0_95.png,0
CHNCXR_0123_0_96.png,0
CHNCXR_0124_0_97.png,0
CHNCXR_0125_0_98.png,0
CHNCXR_0126_0_99.png,0
CHNCXR_0128_0_100.png,0
CHNCXR_0129_0_101.png,0
CHNCXR_0131_0_102.png,0
CHNCXR_0132_0_103.png,0
CHNCXR_0133_0_104.png,0
CHNCXR_0134_0_105.png,0
CHNCXR_0136_0_106.png,0
CHNCXR_0137_0_107.png,0
CHNCXR_0138_0_108.png,0
CHNCXR_0139_0_109.png,0
CHNCXR_0140_0_110.png,0
CHNCXR_0141_0_111.png,0
CHNCXR_0142_0_112.png,0
CHNCXR_0144_0_113.png,0
CHNCXR_0146_0_114.png,0
CHNCXR_0147_0_115.png,0
CHNCXR_0148_0_116.png,0
CHNCXR_0149_0_117.png,0
CHNCXR_0150_0_118.png,0
CHNCXR_0151_0_119.png,0
CHNCXR_0152_0_120.png,0
CHNCXR_0154_0_121.png,0
CHNCXR_0155_0_122.png,0
CHNCXR_0156_0_123.png,0
CHNCXR_0158_0_124.png,0
CHNCXR_0159_0_125.png,0
CHNCXR_0161_0_126.png,0
CHNCXR_0162_0_127.png,0
CHNCXR_0163_0_128.png,0
CHNCXR_0164_0_129.png,0
CHNCXR_0165_0_130.png,0
CHNCXR_0166_0_131.png,0
CHNCXR_0167_0_132.png,0
CHNCXR_0168_0_133.png,0
CHNCXR_0169_0_134.png,0
CHNCXR_0170_0_135.png,0
CHNCXR_0171_0_136.png,0
CHNCXR_0172_0_137.png,0
CHNCXR_0173_0_138.png,0
CHNCXR_0174_0_139.png,0
CHNCXR_0176_0_140.png,0
CHNCXR_0177_0_141.png,0
CHNCXR_0178_0_142.png,0
CHNCXR_0179_0_143.png,0
CHNCXR_0180_0_144.png,0
CHNCXR_0181_0_145.png,0
CHNCXR_0183_0_146.png,0
CHNCXR_0184_0_147.png,0
CHNCXR_0185_0_148.png,0
CHNCXR_0186_0_149.png,0
CHNCXR_0187_0_150.png,0
CHNCXR_0188_0_151.png,0
CHNCXR_0189_0_152.png,0
CHNCXR_0190_0_153.png,0
CHNCXR_0191_0_154.png,0
CHNCXR_0192_0_155.png,0
CHNCXR_0193_0_156.png,0
CHNCXR_0194_0_157.png,0
CHNCXR_0195_0_158.png,0
CHNCXR_0196_0_159.png,0
CHNCXR_0197_0_160.png,0
CHNCXR_0199_0_161.png,0
CHNCXR_0200_0_162.png,0
CHNCXR_0201_0_163.png,0
CHNCXR_0202_0_164.png,0
CHNCXR_0203_0_165.png,0
CHNCXR_0204_0_166.png,0
CHNCXR_0205_0_167.png,0
CHNCXR_0206_0_168.png,0
CHNCXR_0207_0_169.png,0
CHNCXR_0209_0_170.png,0
CHNCXR_0210_0_171.png,0
CHNCXR_0211_0_172.png,0
CHNCXR_0212_0_173.png,0
CHNCXR_0213_0_174.png,0
CHNCXR_0214_0_175.png,0
